연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2025-05,해피손해보험,화재,50대,남성,550,4,15692000,12784000,81.5
2025-05,해피손해보험,화재,50대,여성,548,5,16017000,13359000,83.4
2025-05,해피손해보험,화재,60대,남성,420,4,17158000,14988000,87.4
2025-05,해피손해보험,화재,60대,여성,407,3,16912000,15077000,89.1
2025-06,정원손해보험,자동차,20대,남성,1466,49,150274000,130624000,86.9
2025-06,정원손해보험,자동차,20대,여성,1170,35,103721000,87522000,84.4
2025-06,정원손해보험,자동차,30대,남성,1844,49,140959000,118712000,84.2
2025-06,정원손해보험,자동차,30대,여성,1600,42,105124000,85364000,81.2
2025-06,정원손해보험,자동차,40대,남성,1656,45,115909000,93027000,80.3
2025-06,정원손해보험,자동차,40대,여성,1466,37,90002000,70401000,78.2
2025-06,정원손해보험,자동차,50대,남성,1308,38,99060000,83083000,83.9
2025-06,정원손해보험,자동차,50대,여성,1140,31,73223000,59131000,80.8
2025-06,해피손해보험,자동차,20대,남성,1577,50,146385000,128560000,87.8
2025-06,해피손해보험,자동차,20대,여성,1297,41,105265000,90797000,86.3
2025-06,해피손해보험,자동차,30대,남성,2064,58,149813000,126379000,84.4
2025-06,해피손해보험,자동차,30대,여성,1717,43,104468000,83606000,80.0
2025-06,해피손해보험,자동차,40대,남성,1846,48,120121000,95701000,79.7
2025-06,해피손해보험,자동차,40대,여성,1625,37,90627000,71334000,78.7
2025-06,해피손해보험,자동차,50대,남성,1426,40,100127000,84397000,84.3
2025-06,해피손해보험,자동차,50대,여성,1224,31,72948000,60136000,82.4
2025-06,조녁생명,어린이,0-1세,남성,567,31,33460000,30263000,90.4
2025-06,조녁생명,어린이,0-1세,여성,547,30,32374000,29739000,91.9
2025-06,조녁생명,어린이,2-5세,남성,978,48,38863000,33773000,86.9
2025-06,조녁생명,어린이,2-5세,여성,906,45,36138000,31537000,87.3
2025-06,조녁생명,어린이,6-10세,남성,1073,50,32987000,29028000,88.0
2025-06,조녁생명,어린이,6-10세,여성,1044,49,32752000,27740000,84.7
2025-06,조녁생명,어린이,11-15세,남성,818,37,22235000,19349000,87.0
2025-06,조녁생명,어린이,11-15세,여성,776,34,20801000,17778000,85.5
2025-06,미래라이프,어린이,0-1세,남성,639,35,33828000,29748000,87.9
2025-06,미래라이프,어린이,0-1세,여성,594,32,31390000,27375000,87.2
2025-06,미래라이프,어린이,2-5세,남성,1082,55,37961000,32759000,86.3
2025-06,미래라이프,어린이,2-5세,여성,1071,54,37772000,31766000,84.1
2025-06,미래라이프,어린이,6-10세,남성,1207,56,33104000,27007000,81.6
2025-06,미래라이프,어린이,6-10세,여성,1178,55,32952000,27175000,82.5
2025-06,미래라이프,어린이,11-15세,남성,955,44,23078000,19136000,82.9
2025-06,미래라이프,어린이,11-15세,여성,883,39,21090000,17203000,81.6
2025-06,정원손해보험,어린이,0-1세,남성,601,33,33528000,29728000,88.7
2025-06,정원손해보험,어린이,0-1세,여성,533,30,28990000,25857000,89.2
2025-06,정원손해보험,어린이,2-5세,남성,1046,51,38620000,33769000,87.4
2025-06,정원손해보험,어린이,2-5세,여성,991,48,35931000,30498000,84.9
2025-06,정원손해보험,어린이,6-10세,남성,1122,52,32338000,27244000,84.2
2025-06,정원손해보험,어린이,6-10세,여성,1097,54,32395000,27341000,84.4
2025-06,정원손해보험,어린이,11-15세,남성,851,37,21580000,17983000,83.3
2025-06,정원손해보험,어린이,11-15세,여성,780,36,19337000,16167000,83.6
2025-06,해피손해보험,어린이,0-1세,남성,665,35,33870000,30001000,88.6
2025-06,해피손해보험,어린이,0-1세,여성,588,31,30366000,26752000,88.1
2025-06,해피손해보험,어린이,2-5세,남성,1109,55,37405000,32429000,86.7
2025-06,해피손해보험,어린이,2-5세,여성,1072,54,35963000,30587000,85.1
2025-06,해피손해보험,어린이,6-10세,남성,1248,59,33797000,28375000,84.0
2025-06,해피손해보험,어린이,6-10세,여성,1181,55,31510000,26476000,84.0
2025-06,해피손해보험,어린이,11-15세,남성,921,42,21564000,18038000,83.6
2025-06,해피손해보험,어린이,11-15세,여성,888,38,20646000,17263000,83.6
2025-06,조녁생명,실손,20대,남성,1286,28,14342000,10971000,76.5
2025-06,조녁생명,실손,20대,여성,1328,32,15261000,11805000,77.4
2025-06,조녁생명,실손,30대,남성,1559,40,21163000,16597000,78.4
2025-06,조녁생명,실손,30대,여성,1630,39,22711000,18394000,81.0
2025-06,조녁생명,실손,40대,남성,1450,35,25540000,20040000,78.5
2025-06,조녁생명,실손,40대,여성,1525,40,27961000,22745000,81.3
2025-06,조녁생명,실손,50대,남성,1118,31,24996000,21037000,84.2
2025-06,조녁생명,실손,50대,여성,1228,39,28605000,28525000,99.7
2025-06,조녁생명,실손,60대,남성,755,24,19514000,17153000,87.9
2025-06,조녁생명,실손,60대,여성,817,28,22526000,20267000,90.0
2025-06,미래라이프,실손,20대,남성,1480,34,14886000,11053000,74.3
2025-06,미래라이프,실손,20대,여성,1586,38,16496000,12393000,75.1
2025-06,미래라이프,실손,30대,남성,1757,41,21598000,16179000,74.9
2025-06,미래라이프,실손,30대,여성,1756,43,22143000,17489000,79.0
2025-06,미래라이프,실손,40대,남성,1602,40,25271000,19222000,76.1
2025-06,미래라이프,실손,40대,여성,1711,43,28306000,21836000,77.1
2025-06,미래라이프,실손,50대,남성,1323,40,25853000,20926000,80.9
2025-06,미래라이프,실손,50대,여성,1361,45,27969000,26952000,96.4
2025-06,미래라이프,실손,60대,남성,843,27,19774000,17042000,86.2
2025-06,미래라이프,실손,60대,여성,941,31,22875000,20032000,87.6
2025-06,정원손해보험,실손,20대,남성,1395,30,14748000,11143000,75.6
2025-06,정원손해보험,실손,20대,여성,1435,36,15669000,11853000,75.6
2025-06,정원손해보험,실손,30대,남성,1624,40,20752000,15862000,76.4
2025-06,정원손해보험,실손,30대,여성,1636,40,22013000,17597000,79.9
2025-06,정원손해보험,실손,40대,남성,1448,36,23902000,18111000,75.8
2025-06,정원손해보험,실손,40대,여성,1574,40,26806000,21388000,79.8
2025-06,정원손해보험,실손,50대,남성,1168,33,24381000,19934000,81.8
2025-06,정원손해보험,실손,50대,여성,1289,42,27878000,26980000,96.8
2025-06,정원손해보험,실손,60대,남성,811,25,20051000,17074000,85.2
2025-06,정원손해보험,실손,60대,여성,822,27,20695000,18348000,88.7
2025-06,해피손해보험,실손,20대,남성,1471,33,13883000,10158000,73.2
2025-06,해피손해보험,실손,20대,여성,1569,39,15601000,12315000,78.9
2025-06,해피손해보험,실손,30대,남성,1774,44,20814000,16006000,76.9
2025-06,해피손해보험,실손,30대,여성,1799,43,21809000,17437000,80.0
2025-06,해피손해보험,실손,40대,남성,1600,39,24082000,18876000,78.4
2025-06,해피손해보험,실손,40대,여성,1686,45,26965000,22162000,82.2
2025-06,해피손해보험,실손,50대,남성,1344,40,25370000,21193000,83.5
2025-06,해피손해보험,실손,50대,여성,1428,46,28000000,28007000,100.0
2025-06,해피손해보험,실손,60대,남성,879,29,19389000,16950000,87.4
2025-06,해피손해보험,실손,60대,여성,962,31,22385000,19847000,88.7
2025-06,조녁생명,종신,30대,남성,461,2,46306000,35100000,75.8
2025-06,조녁생명,종신,30대,여성,453,2,42136000,31900000,75.7
2025-06,조녁생명,종신,40대,남성,547,2,85481000,67619000,79.1
2025-06,조녁생명,종신,40대,여성,552,4,81387000,62911000,77.3
2025-06,조녁생명,종신,50대,남성,509,4,110756000,90407000,81.6
2025-06,조녁생명,종신,50대,여성,502,3,101909000,79619000,78.1
2025-06,조녁생명,종신,60대,남성,350,3,99223000,84322000,85.0
2025-06,조녁생명,종신,60대,여성,343,3,90818000,73891000,81.4
2025-06,조녁생명,종신,70대,남성,203,1,68461000,58760000,85.8
2025-06,조녁생명,종신,70대,여성,202,2,62484000,54155000,86.7
2025-06,미래라이프,종신,30대,남성,519,2,45706000,34214000,74.9
2025-06,미래라이프,종신,30대,여성,523,3,43099000,31005000,71.9
2025-06,미래라이프,종신,40대,남성,594,3,84156000,62155000,73.9
2025-06,미래라이프,종신,40대,여성,606,3,77902000,56468000,72.5
2025-06,미래라이프,종신,50대,남성,572,3,108281000,84292000,77.8
2025-06,미래라이프,종신,50대,여성,565,4,101272000,78569000,77.6
2025-06,미래라이프,종신,60대,남성,378,3,96870000,77609000,80.1
2025-06,미래라이프,종신,60대,여성,388,3,90907000,71123000,78.2
2025-06,미래라이프,종신,70대,남성,226,2,66169000,56121000,84.8
2025-06,미래라이프,종신,70대,여성,220,2,60466000,49878000,82.5
2025-06,정원손해보험,화재,30대,남성,287,1,5163000,3934000,76.2
2025-06,정원손해보험,화재,30대,여성,280,1,4979000,3788000,76.1
2025-06,정원손해보험,화재,40대,남성,438,1,10520000,7941000,75.5
2025-06,정원손해보험,화재,40대,여성,440,1,10626000,8063000,75.9
2025-06,정원손해보험,화재,50대,남성,481,1,15217000,12060000,79.3
2025-06,정원손해보험,화재,50대,여성,478,1,14987000,11957000,79.8
2025-06,정원손해보험,화재,60대,남성,367,1,16359000,13570000,83.0
2025-06,정원손해보험,화재,60대,여성,363,1,15910000,13290000,83.5
2025-06,해피손해보험,화재,30대,남성,317,1,5307000,3976000,74.9
2025-06,해피손해보험,화재,30대,여성,308,1,5004000,3804000,76.0
2025-06,해피손해보험,화재,40대,남성,466,1,10013000,7792000,77.8
2025-06,해피손해보험,화재,40대,여성,473,1,10339000,8104000,78.4
2025-06,해피손해보험,화재,50대,남성,550,2,15758000,12417000,78.8
2025-06,해피손해보험,화재,50대,여성,561,1,16221000,13096000,80.7
2025-06,해피손해보험,화재,60대,남성,405,1,16601000,13711000,82.6
2025-06,해피손해보험,화재,60대,여성,400,1,16567000,14117000,85.2
2025-07,정원손해보험,자동차,20대,남성,1423,41,143024000,121728000,85.1
2025-07,정원손해보험,자동차,20대,여성,1226,30,107188000,88094000,82.2
2025-07,정원손해보험,자동차,30대,남성,1795,39,136912000,108468000,79.2
2025-07,정원손해보험,자동차,30대,여성,1552,33,103499000,81556000,78.8
2025-07,정원손해보험,자동차,40대,남성,1692,35,119980000,94363000,78.6
2025-07,정원손해보험,자동차,40대,여성,1422,27,85609000,64096000,74.9
2025-07,정원손해보험,자동차,50대,남성,1329,32,101892000,82840000,81.3
2025-07,정원손해보험,자동차,50대,여성,1152,25,73537000,57965000,78.8
2025-07,해피손해보험,자동차,20대,남성,1523,43,140592000,120059000,85.4
2025-07,해피손해보험,자동차,20대,여성,1356,34,107851000,90594000,84.0
2025-07,해피손해보험,자동차,30대,남성,2037,46,143858000,115579000,80.3
2025-07,해피손해보험,자동차,30대,여성,1710,36,106426000,84979000,79.8
2025-07,해피손해보험,자동차,40대,남성,1858,38,120880000,95543000,79.0
2025-07,해피손해보험,자동차,40대,여성,1567,30,88460000,67420000,76.2
2025-07,해피손해보험,자동차,50대,남성,1506,37,103611000,85495000,82.5
2025-07,해피손해보험,자동차,50대,여성,1212,27,72271000,55842000,77.3
2025-07,조녁생명,어린이,0-1세,남성,570,29,33252000,29210000,87.8
2025-07,조녁생명,어린이,0-1세,여성,547,28,31882000,27649000,86.7
2025-07,조녁생명,어린이,2-5세,남성,974,46,37673000,33065000,87.8
2025-07,조녁생명,어린이,2-5세,여성,943,44,36607000,31834000,87.0
2025-07,조녁생명,어린이,6-10세,남성,1115,50,35355000,29709000,84.0
2025-07,조녁생명,어린이,6-10세,여성,1022,46,31690000,26528000,83.7
2025-07,조녁생명,어린이,11-15세,남성,802,34,21781000,18168000,83.4
2025-07,조녁생명,어린이,11-15세,여성,793,33,20948000,17300000,82.6
2025-07,미래라이프,어린이,0-1세,남성,616,32,32673000,27659000,84.7
2025-07,미래라이프,어린이,0-1세,여성,619,33,32470000,27819000,85.7
2025-07,미래라이프,어린이,2-5세,남성,1089,52,38396000,31477000,82.0
2025-07,미래라이프,어린이,2-5세,여성,1047,49,36324000,29814000,82.1
2025-07,미래라이프,어린이,6-10세,남성,1213,53,34044000,27639000,81.2
2025-07,미래라이프,어린이,6-10세,여성,1145,50,31173000,25631000,82.2
2025-07,미래라이프,어린이,11-15세,남성,928,39,22112000,17719000,80.1
2025-07,미래라이프,어린이,11-15세,여성,849,36,20144000,16096000,79.9
2025-07,정원손해보험,어린이,0-1세,남성,594,31,33360000,28647000,85.9
2025-07,정원손해보험,어린이,0-1세,여성,572,29,31151000,27128000,87.1
2025-07,정원손해보험,어린이,2-5세,남성,1019,47,37063000,31062000,83.8
2025-07,정원손해보험,어린이,2-5세,여성,939,43,34952000,28691000,82.1
2025-07,정원손해보험,어린이,6-10세,남성,1139,51,32688000,26823000,82.1
2025-07,정원손해보험,어린이,6-10세,여성,1116,49,32740000,27034000,82.6
2025-07,정원손해보험,어린이,11-15세,남성,834,35,20514000,16689000,81.4
2025-07,정원손해보험,어린이,11-15세,여성,795,34,19926000,15770000,79.1
2025-07,해피손해보험,어린이,0-1세,남성,656,33,33616000,29345000,87.3
2025-07,해피손해보험,어린이,0-1세,여성,616,32,31486000,27087000,86.0
2025-07,해피손해보험,어린이,2-5세,남성,1129,52,38654000,32576000,84.3
2025-07,해피손해보험,어린이,2-5세,여성,1075,51,35669000,29525000,82.8
2025-07,해피손해보험,어린이,6-10세,남성,1240,56,33097000,27212000,82.2
2025-07,해피손해보험,어린이,6-10세,여성,1217,54,33146000,26752000,80.7
2025-07,해피손해보험,어린이,11-15세,남성,960,40,22139000,17886000,80.8
2025-07,해피손해보험,어린이,11-15세,여성,871,35,20164000,16699000,82.8
2025-07,조녁생명,실손,20대,남성,1324,25,14962000,11029000,73.7
2025-07,조녁생명,실손,20대,여성,1390,32,16381000,12664000,77.3
2025-07,조녁생명,실손,30대,남성,1487,33,20282000,15359000,75.7
2025-07,조녁생명,실손,30대,여성,1580,35,22036000,17196000,78.0
2025-07,조녁생명,실손,40대,남성,1365,29,24103000,18952000,78.6
2025-07,조녁생명,실손,40대,여성,1452,35,26574000,21600000,81.3
2025-07,조녁생명,실손,50대,남성,1153,31,25593000,20780000,81.2
2025-07,조녁생명,실손,50대,여성,1255,36,28991000,24954000,86.1
2025-07,조녁생명,실손,60대,남성,795,24,20821000,17725000,85.1
2025-07,조녁생명,실손,60대,여성,801,25,21946000,19505000,88.9
2025-07,미래라이프,실손,20대,남성,1476,30,14937000,10464000,70.1
2025-07,미래라이프,실손,20대,여성,1581,33,16289000,12272000,75.3
2025-07,미래라이프,실손,30대,남성,1718,37,20634000,15254000,73.9
2025-07,미래라이프,실손,30대,여성,1795,43,23038000,17625000,76.5
2025-07,미래라이프,실손,40대,남성,1559,36,24613000,18467000,75.0
2025-07,미래라이프,실손,40대,여성,1724,43,28542000,22316000,78.2
2025-07,미래라이프,실손,50대,남성,1301,33,25503000,20644000,80.9
2025-07,미래라이프,실손,50대,여성,1410,38,28923000,23870000,82.5
2025-07,미래라이프,실손,60대,남성,877,25,20228000,16833000,83.2
2025-07,미래라이프,실손,60대,여성,908,29,22113000,19325000,87.4
2025-07,정원손해보험,실손,20대,남성,1349,27,14139000,10277000,72.7
2025-07,정원손해보험,실손,20대,여성,1465,33,15814000,11989000,75.8
2025-07,정원손해보험,실손,30대,남성,1539,32,19689000,14877000,75.6
2025-07,정원손해보험,실손,30대,여성,1714,38,22667000,17642000,77.8
2025-07,정원손해보험,실손,40대,남성,1452,32,23942000,18277000,76.3
2025-07,정원손해보험,실손,40대,여성,1524,38,25946000,19841000,76.5
2025-07,정원손해보험,실손,50대,남성,1224,33,25552000,20813000,81.5
2025-07,정원손해보험,실손,50대,여성,1294,37,27730000,23355000,84.2
2025-07,정원손해보험,실손,60대,남성,823,24,20189000,16645000,82.4
2025-07,정원손해보험,실손,60대,여성,875,26,22079000,18937000,85.8
2025-07,해피손해보험,실손,20대,남성,1470,28,14233000,10463000,73.5
2025-07,해피손해보험,실손,20대,여성,1551,35,15355000,11593000,75.5
2025-07,해피손해보험,실손,30대,남성,1770,36,20431000,15303000,74.9
2025-07,해피손해보험,실손,30대,여성,1883,45,23050000,17780000,77.1
2025-07,해피손해보험,실손,40대,남성,1614,34,24175000,18550000,76.7
2025-07,해피손해보험,실손,40대,여성,1647,40,26225000,20389000,77.7
2025-07,해피손해보험,실손,50대,남성,1321,34,24839000,19894000,80.1
2025-07,해피손해보험,실손,50대,여성,1364,39,27175000,22506000,82.8
2025-07,해피손해보험,실손,60대,남성,899,25,20097000,16792000,83.6
2025-07,해피손해보험,실손,60대,여성,926,28,21795000,19205000,88.1
2025-07,조녁생명,종신,30대,남성,451,2,44792000,34707000,77.5
2025-07,조녁생명,종신,30대,여성,437,2,40564000,30712000,75.7
